colleague	'kɒli:g	n. 同事, 同僚	4	1518
collect	kә'lekt	v. 收集, 聚集, 集中, 搜集\na. 由收到者付款的\nadv. 由收到者付款地	4	1318
collected	kә'lektid	a. 收集成的, 镇定的	2	14084
collectibles	kəˈlektəbəlz	n. 可收集的, 可代收的( collectible的名词复数 )	0	19494
collecting	kəˈlektɪŋ	v. 收集( collect的现在分词 ); 收到; 收藏; 聚积	0	15658
collection	kә'lekʃәn	n. 收集, 采集, (一批)收藏品, 募捐 [医] 收集; 收集品, 标本	4	1045
collective	kә'leiktiv	a. 集体的, 聚集的, 共同的 [医] 集体的, 集合的	3	3342
collectively		adv. 集合, 聚合性, 共同, 集体主义, 集团, 集体	0	7534
collector	kә'lektә	n. 收集家, 收取款项的人 [化] 集电极; 捕收剂	1	3975
college	'kɒlidʒ	n. 学院, 大学, 学会	4	415
collegial	kә'li:dʒiәl	a. 学校的, 大学的, 大学生的, 社团的	0	19231
collegiate	kә'li:dʒiәt	a. 学院的 [法] 集体组织的, 合议的, 大学的	1	8794
collide	kә'laid	vi. 碰撞, 互撞, 抵触	1	7588
collie	'kɒli	n. 柯利牧羊狗	0	18162
collier	'kɒljә	n. 煤矿工人, 运煤船, 运煤船员	0	36560
colliery	'kɒljәri	n. 煤矿 [建] 煤井, 煤矿	1	44520
collins	'kɒlinz	n. 柯林斯酒	0	0
collision	kә'liʒәn	n. 碰撞, 冲突, 抵触 [计] 冲突	2	5633
collocation	kɒlә'keiʃәn	n. 排列, 搭配, 布置	0	45349
collor		n. (Collor)人名；(葡)科洛尔	0	0
collusion	kә'lu:ʃәn	n. 共谋, 勾结 [经] 勾结, 串通, 串同舞弊	1	16440
cologne	kә'lәun	n. 科隆, 科隆香水	1	15377
colombia	kә'læmbiә	n. 哥伦比亚	0	0
colombian	kә'læmbiәn	n. 哥伦比亚人\na. 哥伦比亚的	0	10203
colombo	kә'lʌmbәu	n. 科伦坡	0	0
colon	'kәulәn	n. 冒号, 结肠 [医] 结肠	1	8209
colonel	'kә:nәl	n. 陆军上校, 长官	3	6593
colonial	kә'lәunjәl	a. 殖民的, 殖民地的 [法] 殖民地居民	2	3321
colonialism	kә'lәunjәlizm	n. 殖民主义	1	10777
colonic	kә'lɒnik	a. 结肠的 [医] 结肠的	0	36469
colonisation	,kɔlənai'zeiʃən	n. 定殖；殖民地化；集群现象	0	0
colonise	'kɔlәnaiz	vi. 开拓殖民地；移民于殖民地	0	0
colonist	'kɒlәnist	n. 殖民地居民, 移民	1	9569
colonization	,kɔlәnai'zeiʃәn	[医] 移生, 移地发育; 集中护理(精神病人)	0	10613
colonize	'kɒlәnaiz	vi. 开拓殖民地\nvt. 殖民于, 移植于	1	13280
colonizer	'kɒlәnaizә	n. 殖民地开拓者, 殖民者, 移入选民	0	18984
colony	'kɒlәni	n. 殖民地, 移民队 [医] 菌(集)落, 菌丛; 移民区	2	3673
color	'kʌlә	n. 颜色, 面色, 颜料, 外貌\nvt. 把...涂上颜色, 粉饰, 使脸红, 歪曲\nvi. 变色	0	697
colorado	,kɔlә'rɑ:dәu	n. 科罗拉多, 科罗拉多河	0	0
coloration	kʌlә'reiʃәn	n. 着色, 特色, 色彩, 天然颜色	0	19029
colorectal	,kәjlә'rektәl	a. [解]结肠直肠的	0	22361
colored	'kʌlәd	a. 染色的 [建] 有色的	0	5142
colorful	'kʌlәful	a. 华美的, 富有色彩的, 有趣的	0	4462
coloring	'kʌlәriŋ	n. 着色, 色彩, 色调, 面色, 气色, 外貌, 伪装, 色素, 颜料, 染料, 着色剂, 特质 [建] 着色, 染色	0	12898
colorless	'kʌlәrlis	a. 无色的 [建] 无色	0	16173
colossal	kә'lɒsәl	a. 巨大的, 巨像似的	1	12711
colour	'kʌlә	n. 颜色, 面色, 颜料, 外貌\nvt. 把...涂上颜色, 粉饰, 使脸红, 歪曲\nvi. 变色	5	0
coloured	'kʌlәd	a. 有色的, 有...色的, 经过渲染的, 有色彩的, 伪装的, 有色人种的, 混血种的\nn. 有色人种的人, 混血人 [计] 着色的	3	22818
colourful	'kʌlәful	a. 颜色丰富的, 鲜艳的, 艳丽的, 多色的, 丰富多彩的, 吸引人的, 引人入胜的 [计] 有色的	2	33859
colouring	'kʌlәriŋ	n. 着色, 色彩, 色调, 面色, 气色, 外貌, 伪装, 色素, 颜料, 染料, 着色剂, 特质 [计] 着色, 染色	1	37680
colourless	'kʌlәlis	a. 无色的, 无血色的, 无趣味的, 无特色的, 不生动的, 单调的, 不偏不倚的	0	0
colt	kәult	n. 小马, 苔绳, 无经验的年轻人	1	15287
columbia	kә'lʌmbiә	n. 哥伦比亚	0	0
columbus	kә'lʌmbәs	n. 哥伦布（美国一座城市）；哥伦布（意大利航海家）	0	0
column	'kɒlәm	n. 专栏, 圆柱, 纵队, 列, 柱形物 [计] 列, 柱形图	3	2074
columnist	'kɒlәmist	n. 专栏作家	2	4402
coma	'kәumә	n. 昏迷, 麻木, 彗发 [化] 彗差; 彗形像差	1	9163
comatose	'kɒmәtәus	a. 昏睡的, 昏睡状态的 [医] 昏迷的	0	19074
comb	kәum	n. 头梳, 鸡冠\nvt. 梳头发, 梳毛\nvi. (浪)涌起	1	7329
combat	'kɒmbæt	n. 争斗, 战斗\nvi. 战斗, 争斗\nvt. 与...战斗, 与...斗争	3	3412
combatant	'kɒmbәtәnt	n. 争斗者, 格斗者 [法] 战斗者, 参战者	1	10776
combative	kәm'bætiv	a. 好斗的, 好事的	1	16246
combination	.kɒmbi'neiʃәn	n. 组合, 合并, 联合 [计] 组合图	3	1808
combine	kәm'bain	v. (使)联合, (使)结合\nn. (企业的)联合, 联合收割机	3	1448
combined	kәm'baind	a. 结合的；组合的	2	4168
combo	'kɒmbәu	n. 小型爵士乐团	0	12709
combustion	kәm'bʌstʃәn	n. 燃烧, 骚动 [化] 燃烧	1	9802
come	kʌm	vi. 过来, 来, 到达, 出现, 开始\ninterj. 喂	5	70
come-down	'kʌmd'aʊn	n. 落败, 屈辱, 倒霉	2	0
comeback	'kʌmbæk	n. 复原, 复辟, 复位, 尖刻的对答, 抱怨的原因 [计] 复原的	2	6496
comedian	kә'mi:djәn	n. 喜剧演员	2	7536
comedy	'kɒmidi	n. 喜剧, 有趣的事情	3	3216
comer	'kʌmә	n. 来的人, 新来者, 有成功希望的人	0	9658
comers	'kʌməz	n. 来者( comer的名词复数 ); 有成功希望的人	1	0
comet	'kɒmit	n. 彗星	2	5217
comfort	'kʌmfәt	n. 舒适, 安慰, 安慰者\nvt. 安慰	3	2928
comfortable	'kʌmfәtәbl	a. 舒服的, 轻松的\nn. 盖被	3	1701
comfortably	'kʌmfәtәbli	adv. 安乐地, 舒服地, 宽裕地	1	6887
comforter	'kʌmfәtә	n. 安慰的人, 安慰者, 圣灵	0	16393
comforting	'kʌmfәtiŋ	a. 安慰的, 令人鼓舞的	1	7742
comfy	'kʌmfi	a. 舒服的,轻松的	0	16058
comic	'kɒmik	n. 连环漫画, 喜剧演员, 滑稽的人\na. 滑稽的, 有趣的, 喜剧的	2	5277
comical	'kɒmikәl	a. 好笑的, 滑稽的	1	14711
coming	'kʌmiŋ	n. 来临\na. 就要来的, 接着的	5	4720
comma	'kɒmә	n. 逗点, 逗号	0	18884
command	kә'mɑ:nd	n. 命令, 指挥, 控制, 部队, 司令部\nv. 命令, 指挥, 控制 [计] 命令; 指令; DOS外部命令:启动新的命令处理器	3	2378
commandant	.kɒmәn'dænt	n. 司令官	1	19484
commandeer	.kɒmәn'diә	vt. 征用, 霸占 [法] 强迫服役, 徵用	0	18316
commander	kә'mɑ:ndә	n. 司令官, 指挥官	3	2355
commander-in-chief		n. 总司令	1	0
commanding	kә'mɑ:ndiŋ	a. 指挥的, 威风凛凛的, 居高临下的	1	8420
commandment	kә'mɑ:ndmәnt	n. 戒律	0	14661
commando	kә'mɑ:ndәu	n. 突击队, 突击队员, (南非)布尔人部队	1	11443
commemorate	kә'memәreit	vt. 纪念	2	8691
commemoration	kә.memә'reiʃәn	n. 纪念, 纪念物, 庆典	0	15453
commemorative	kә'memәrәtiv	a. 纪念的	1	15718
commence	kә'mens	v. (使)开始, 得学位	1	9454
commencement	kә'mensmәnt	n. 开始, 毕业典礼 [法] 开始, 毕业典礼	0	13566
commend	kә'mend	vt. 嘉奖, 委托给, 推荐	1	10548
commendable	kә'mendәbl	a. 值得赞美的, 很好的	1	19247
commendation	.kɒmen'deiʃәn	n. 赞赏, 嘉奖, 推荐	0	21328
commensurate	kә'menʃәrit	a. 同量的, 同等的, 相称的	0	16742
comment	'kɒment	n. 注解, 批评, 评论, 备注\nvi. 评论, 注解 [计] 备注	4	1363
commentary	'kɒmәntәri	n. 注释, 评论, 说明 [法] 注释, 评注, 评论	2	5032
commentate	'kɒmәnteit	vt. 注释, 解说\nvi. 评论时事	1	0
commentator	'kɔmenteitә	n. 评论员, 实况广播员, 注释者, 时事评论员	3	5355
commerce	'kɒmә:s	n. 商业, 商务, 贸易 [经] 商业, 贸易, 商务	3	4647
commercial	kә'mә:ʃәl	a. 商业的, 商用的, 商品化的\nn. 商业广告节目	4	1027
commercialism	k'm\\\\:ʃә'liz(ә)m	n. 商业主义, 商业精神, 利润第一主义, 商业习惯, 商业用语 [经] 商业主义, 利润第一主义, 商业精神	0	19499
commercialization		[计] 商业化	0	15905
commercialize	kә'mә:ʃәlaiz	vt. 使商业化, 使商品化, 使能营利, 在...发展商业 [经] 使商业化, 使商品化, 在...发展商业	0	18042
commercially		adv. 商业上；通商上	0	8634
commission	kә'miʃәn	n. 委任状, 任官令, 所委职责, 佣金, 犯, 委托, 所托之事\nvt. 委任, 委托制作, 使服役	4	2379
commissioner	kә'miʃәnә	n. 委员, 理事, 行政长官 [法] 委员, 政府的特派员, 地方地官	3	4320
commissioning	kә'miʃәniŋ	[计] 试的 [化] 试运转; 试车; 投产; 投入生产	0	24372
commit	kә'mit	vt. 委托(托付), 犯罪, 指派...作战, 使承担义务 [法] 犯, 做, 把...交托给	4	1394
commitment	kә'mitmәnt	n. 委托, 交押, 承担义务, 赞助 [医] 院禁	2	1616
committal	kә'mitәl	n. 委托, 交押, 承担义务, 犯罪 [经] 评论	0	0
committed		a. 献身于某种事业的 [计] 委托的	0	6417
committee	kә'miti	n. 委员会 [经] 委员会	5	1428
commodity	kә'mɒditi	n. 农产品, 商品, 有用的物品 [经] 商品, 货物, 日用品	2	4581
commodore	'kɒmәdɒ:	n. 海军准将, 船队队长 [法] 船长, 舰队司令官	1	30516
common	'kɒmәn	a. 通常的, 共同的, 通俗的, 公共的 [计] 公用块	1	710
commonality	.kɒmә'næliti	n. 共同特性, 平民百姓	0	14421
commoner	'kɒmәnә	n. 平民, 自费学生, 有共用权的人 [法] 平民, 下议院议员, 有共有权的人	1	18624
commonly	'kɒmәnli	adv. 一般, 普通, 通常	0	3755
commonplace	'kɒmәnpleis	n. 寻常事, 老生常谈, 普通的东西\na. 平凡的, 普通的	1	8669
commons	'kɒmәns	n. 平民, 下议院, 公共食堂 [法] 平民, 下议院议员, 下院	0	13701
commonsense	,kɔmәn'sens	a. 有常识的, 一望而知的, 明明白白的	0	21690
commonwealth	'kɔmәnwelθ	n. 共和国；联邦；国民整体	2	14121
commotion	kә'mәuʃәn	n. 骚动, 暴乱 [医] 震荡	1	11651
communal	'kɒmjunәl	a. 公有的, 公社的 [法] 公共的, 自治体的, 巴黎公社的	2	6398
commune	kә'mju:n	n. 恳谈, 社区, 公社\nvi. 亲密交谈, (感情上)融为一体	1	14138
communicate	kә'mju:nikeit	vt. 显露, 传达, 感染\nvi. 通讯	3	2672
communicating		[计] 通信的	0	21094
communication	kә.mju:ni'keiʃәn	n. 交流, 交通, 通讯 [计] 通信	3	1250
communicative	kә'mju:nikeitiv	a. 健谈的, 爱说话的, 交际的	0	15428
communicator	kә'mju:nikeitә	n. 传播者, 通信装置, 列车内通话装置	0	13468
communion	kә'mju:njәn	n. 共享, 交流, 恳谈, 宗教教派	1	9720
communique	kә'mju:nikei	n. 公报	0	16874
communism	'kɒmjunizm	n. 共产主义	0	7085
communist	'kɒmjunist	n. 共产主义者, 共产党员 [法] 共产主义的, 共产党的	4	5543
community	kә'mju:niti	n. 社区, 公众, 共有, 共同体 [经] 公众, 共有, 社会	5	296
commute	kә'mju:t	vt. 交换, 折偿, 减轻\nvi. 代偿, 经常乘车来往	2	6867
commuter	kә'mju:tә	n. 乘公共车辆上下班者, 月季票乘客 [经] 非(当地)居民	0	6849
commuting	kә'mju:tiŋ	n. 乘公交车上下班；经常往来	0	19308
comp	kɔmp	[计] 电脑及相关知识; DOS内部命令:比较两个文件的内容	0	12827
compact	kәm'pækt	a. 紧凑的, 紧密的, 简洁的\nvt. 使紧密结合, 压缩\nvi. 变坚实	2	6203
companion	kәm'pænjәn	n. 朋友, 陪伴, 指南, 升降口围罩\nvt. 陪伴	2	3547
companionship	kәm'pænjәnʃip	n. 交往, 友谊, 一群同伴	1	12816
company	'kʌmpәni	n. 公司, 友伴, 交往, 连队, 朋友, 一群\nvt. 陪伴\nvi. 交往	5	189
compaq		美国康柏电脑公司	0	0
comparable	'kɒmpәrәbl	a. 可比较的, 比得上的	2	4639
comparative	kәm'pærәtiv	a. 比较的, 相对的\nn. 对手	2	6267
comparatively	kәm'pærәtivli	adv. 比较地, 相对地	0	10073
compare	kәm'pєә	vt. 比较, 比喻, 对照\nvi. 相比\nn. 比较 [计] 比较	3	831
comparison	kәm'pærisn	n. 比较, 对照, 比喻 [经] 比较, 对比	3	2166
compartment	kәm'pɑ:tmәnt	n. 分隔间, 卧车包房, 防水舱隔 [医] 隔室, 隔间	1	6561
compass	'kʌmpәs	n. 指南针, 范围, 音域\nvt. 包围, 达到, 图谋, 理解	1	7958
compassion	kәm'pæʃәn	n. 同情, 怜悯	2	4986
compassionate	kәm'pæʃәnit	a. 慈悲的, 富于同情心的, 照顾性的\nvt. 怜悯, 同情	1	7812
compatibility	kәm.pætә'biliti	n. 兼容性 [计] 兼容性	0	12951
compatible	kәm'pætәbl	a. 能共处的, 可并立的, 适合的 [计] 相容的; 兼容的	2	7017
compatriot	kәm'pætriәt	n. 同国人\na. 同国的, 同胞的	1	15497
compel	kәm'pel	vt. 强迫, 迫使	2	4449
compelling	kәm'peliŋ	a. 强制的, 强迫性的, 激发兴趣的	2	4879
compendium	kәm'pendiәm	n. 纲要, 概略 [电] 简述	0	18189
compensate	'kɒmpenseit	v. 偿还, 补偿, 付报酬	2	5037
compensation	.kɒmpen'seiʃәn	n. 补偿, 赔偿金, 工资 [医] 代偿(机能), 补偿	3	3796
compensatory	kәm'pensәtәri	a. 赔偿的, 补偿的, 代偿的 [医] 代偿的, 补偿的	0	14201
compete	kәm'pi:t	vi. 竞争, 对抗	3	2065
competence	'kɒmpitәns	n. 胜任, 职称, 能力 [医] 能力, 活性	1	5191
competency	'kɔmpit(ә)nsi	n. 足以使人过舒适生活的富裕收入, 充裕的生活条件 [法] 权能, 资格, 资产	0	7316
competent	'kɒmpitәnt	a. 能干的, 胜任的, 有效的, 足够的 [经] 有权的, 授权的, 胜任的	2	5797
competing		a. 相互矛盾的；抵触的	2	5706
competition	.kɒmpi'tiʃәn	n. 竞争, 竞赛 [经] 竞争, 竞销, 比赛	4	1345
competitive	kәm'petitiv	a. 竞争的 [经] 竞争的	3	2307
competitively		adv. 好竞争地；有竞争力地	0	19399
competitiveness		[经] 竞争	0	8110
competitor	kәm'petitә	n. 竞争者 [经] 竞争者, 竞争对手	3	3259
compilation	.kɒmpi'leiʃәn	n. 编辑, 编纂, 编辑(编纂)物 [计] 编译	1	12566
compile	kәm'pail	vt. 编译, 编辑, 编纂, 收集 [计] 编译	2	5289
compiler	kәm'pailә	n. 编辑者 [计] 编译程序	0	20822
complacency	kәm'pleisәnsi	n. 满足, 自鸣得意, 自满	0	14595
complacent	kәm'pleisnt	a. 满足的, 自满的, 得意的	2	14481
complain	kәm'plein	v. 抱怨, 抗议, 控诉	4	1859
complainant	kәm'pleinәnt	n. 发牢骚的人, 原告 [法] 原告, 告诉人, 控诉人员	0	25208
complaint	kәm'pleint	n. 诉苦, 抱怨, 控诉 [医] 陈诉; 病	3	2325
complement	'kɒmplimәnt	n. 补足物, 补语, 补数\nvt. 补充, 补足 [计] 补码; 反相器; 补数	2	6760
complementary	.kɒmpli'mentәri	a. 补充的, 补足的 [经] 补足的, 补充的	1	8490
complete	kәm'pli:t	a. 完全的, 十足的, 完成的\nvt. 完成, 完工, 使圆满	5	1207
completed		a. 完整的；完全的	0	10438
completely	kәm'pli:tli	adv. 完全地, 十分地, 圆满地	0	1169
completeness	kәm'pli:tnis	n. 完全 [经] 完整性	0	19229
completion	kәm'pli:ʃәn	n. 完成 [经] 完井, 结束, 完工	0	5019
complex	kәm'pleks	n. 综合体, 情结, 络合物\na. 复杂的, 组合的	4	1598
complexion	kәm'plekʃn	n. 肤色, 情况, 局面 [医] 体质; 面色, 面容	1	10375
complexity	kәm'pleksiti	n. 复杂, 复杂性, 复杂的事物	2	3757
compliance	kәm'plaiәns	n. 遵从, 顺从, 屈从 [化] 柔顺; 顺应	1	4547
compliant	kәm'plaiәnt	a. 顺从的, 屈从的 [电] 适用于, 配合...使用	0	15112
complicate	'kɒmplikeit	vt. 弄复杂, 使错综, 使恶化\nvi. 变复杂	1	5983
complicated	'kɒmplikeitid	a. 复杂的 [医] 并发的	3	2750
complicating	ˈkɔmplɪˌkeɪtɪŋ	v. 使复杂化( complicate的现在分词 )	0	19951
complication	.kɒmpli'keiʃәn	n. 复杂化, 复杂情况 [医] 并发症, 并发病	2	4995
complicity	kәm'plisiti	n. 同谋, 串通, 复杂 [法] 共谋, 共犯关系	1	13525
compliment	'kɒmplimәnt	n. 称赞, 恭维, 敬意\nvt. 称赞, 褒扬, 恭维	2	7568
complimentary	.kɒmpli'mentәri	a. 问候的, 称赞的, 夸奖的	1	13108
comply	kәm'plai	vi. 顺从, 依从 [法] 遵守, 承诺, 照做	2	4637
component	kәm'pәunәnt	n. 元件, 组件, 成分\na. 组成的, 构成的 [计] 组件	3	1760
compose	kәm'pәuz	vt. 组成, 写作, 作曲, 使平静\nvi. 创作, 排字 [计] 编写	3	3379
composer	kәm'pәuzә	n. 作曲家, 作家, 调停者	2	4999
composite	kәm'pɒzit	a. 合成的, 混合成的, 菊科的\nn. 合成物, 复合材料, 菊科	2	6741
composition	kɒmpә'ziʃәn	n. 作文, 创作, 组成 [化] 成分; 组成	1	3000
compositional		[计] 组合的	0	14154
compositor	kәm'pɒzitә	n. 排字工人	0	0
compost	'kɒmpәust	n. 混合物, 堆肥\nvt. 施堆肥于	2	6156
composting	'kɔmpɔstiŋ	堆制肥料	0	11610
composure	kәm'pәuʒә	n. 镇静, 沉着	1	12757
compound	kәm'paund	n. 混合物, 复合词, 化合物, 院子\na. 复合的, 混合的, 化合的\nvi. 化合, 和解, 妥协\nvt. 使复合, 使化合	2	3428
comprehend	.kɒmpri'hend	vt. 理解, 包括	1	6899
comprehensible	.kɒmpri'hensibl	a. 可理解的	0	19208
comprehension	.kɒmpri'henʃәn	n. 理解, 包含	1	7826
comprehensive	.kɒmpri'hensiv	a. 广泛的, 有理解力的, 综合的 [经] 广泛的, 综合的, 全面的	3	2896
comprehensively		adv. 包括地；包括一切地	0	21055
compress	kәm'pres	vt. 压缩, 压紧\nvi. 受压缩小 [计] 压缩程序	1	9510
compressed	kәm'prest	a. 被压缩的, 扁平的	0	12722
compression	kәm'preʃәn	n. 压缩, 压紧 [计] 压缩	0	8364
compressor	kәm'presә	n. 压缩物, 压缩机, 压肌 [化] 压缩机	0	14780
comprise	kәm'praiz	vt. 包含, 构成	2	4392
compromise	'kɒmprәmaiz	n. 妥协, 折中, 折中方案, 和解\nvi. 妥协处理\nvt. 危害	3	3751
compromised	ˈkɔmprəmaizd	[医]妥协, 让步的, 缺乏抵抗力的, 缺乏免疫力的, 妥协的	0	18278
compromising		a. 妥协的；让步的	1	30214
compton	'kɔmptәn	n. 康普顿（姓氏, 美国城市）	0	0
comptroller	kәn'trәulә	n. 审计官 [经] 主计, 会计师, 审计	1	19425
compulsion	kәm'pʌlʃәn	n. 强迫, 强制 [医] 强迫	1	12079
compulsive	kәm'pʌlsiv	a. 强制的, 强迫的 [医] 强迫性的	1	11963
compulsory	kәm'pʌlsәri	a. 被强制的, 强迫的, 义务的 [经] 强迫的, 强制的	2	12735
computation	.kɒmpju'teiʃәn	n. 计算, 计数, 计算结果 [经] 计算, 估计, 计算法	0	12953
computational	.kɒmpju'teiʃәnәl	a. 计算的	0	13207
compute	kәm'pju:t	v. 计算, 估算\nn. 计算, 估算	1	7824
computer	kәm'pju:tә	n. 电脑, 电子计算机 [计] 计算机	4	589
computerised	kəm'pju:təraɪzd	[计][修]计算机化	0	0
computerize	kәm'pju:tәraiz	vt. 用电脑处理, 使电脑化 [经] 给...装备电脑, 用电脑计算	2	30944
computerized	kәm'pju:tәraizd	a. 电脑的；用电脑处理的；电脑化的	0	8037
computing	kәm'pju:tiŋ	[计] 计算	2	7845
comrade	'kɒmreid	n. 同志, 伙伴	1	7425
con	kɒn	vt. 精读, 仔细研究, 默记\nadv. 反面地, 从反面\na. 欺诈的\nn. 反对者, 反对票, 肺结核 [计] 控制台	2	5617
conceal	kәn'si:l	vt. 隐藏, 掩盖, 隐瞒 [法] 隐瞒, 隐匿, 保守秘密	2	5148
concealed		a. 隐蔽的, 隐匿的	0	12327
concealment	kәn'si:lmәnt	n. 隐匿, 隐蔽, 躲藏 [经] 隐瞒, 匿报	0	18604
concede	kәn'si:d	vt. 承认, 退让\nvi. 让步	3	4192
conceit	kәn'si:t	n. 自负, 空想, 狂妄	1	17757
conceivable	kәn'si:vәbl	a. 想得到的, 可想象的, 可理解的	1	10412
conceivably	kәn'si:vәbli	adv. 想得到地, 想象上, 以为	0	11991
conceive	kәn'si:v	vt. 构思, 认为\nvi. 怀孕	2	4169
concentrate	'kɒnsәntreit	n. 浓缩, 精选\nv. 集中, 专心	3	2358
concentrated	'kɒnsәntreitid	a. 集中的, 浓缩的 [建] 浓的	2	10098
concentration	.kɒnsәn'treiʃәn	n. 集中, 专心 [化] 浓度; 浓缩	3	2752
concentric	kɒn'sentrik	a. 同中心的, 同轴的 [医] 同心的, 共心的	0	16458
concept	'kɒnsept	n. 观念, 概念 [医] 概念	3	1158
conception	kɒn'sepʃәn	n. 观念, 概念 [医] 妊娠, 受孕; 概念	2	4636
conceptual	kәn'septʃuәl	a. 概念的 [医] 概念的	1	5522
conceptualization	kәn,septjjәlai'zeiʃәn; -li'z-	[计] 概念表达	0	12703
conceptualize	kәn'septjuәlaiz	vt. 使概念化 [计] 概念表达	0	11003
conceptually	kәn'septʃuәli	adv. 概念地	0	14829
concern	kәn'sә:n	n. 关心, 忧虑\nvt. 与...有关, 使担心, 使挂念	5	717
concerned	kәn'sә:nd	a. 关心的, 有关的, 参与的, 担心的	3	1128
concerning	kәn'sә:niŋ	prep. 关于 [法] 关于	2	3395
concert	'kɒnsәt	n. 音乐会, 和声, 一致\nvt. 协力, 协调\nvi. 协力 [计] 美国北卡罗来纳州Internet网	3	2515
concerted	kәn'sә:tid	a. 商定的, 协定的, 一致的 [法] 一致的, 协力的, 共同的	1	11285
concerto	kәn'tʃєәtәu	n. 协奏曲	1	18992
concession	kәn'seʃәn	n. 特许, 让步, 认可 [经] 核准, 许可, 特殊(权)	3	5001
concessionary	kәn'seʃәnәri	a. 让步的, 特许的\nn. 特许权获得者	0	40760
concierge	,kɔ:nsi'eәʒ	n. 看门人, 门房	0	15630
conciliation	kәn.sili'eiʃәn	n. 说服, 安抚, 抚慰, 调和 [经] 调解	0	22197
conciliatory	kәn'siliәtәri	a. 安抚的, 和好的, 调和的	1	15499
concise	kәn'sais	a. 简洁的, 简明的	1	15935
conclude	kәn'klu:d	vt. 结束, 作结论, 推断\nvi. 结束, 推断	3	1670
concluding	kәn'klu:diŋ	a. 结束的, 最后的	0	15033
conclusion	kәn'klu:ʒәn	n. 结论, 结尾, 推论 [法] 缔结, 结论, 推论	3	1666
conclusive	kәn'klu:siv	a. 决定性的, 确定性的, 最后的 [法] 决定性的, 不容置疑的, 确实的	1	12501
conclusively		adv. 最后, 释疑, 确定性, 结论性	0	17535
concoct	kәn'kɒkt	vt. 调合, 捏造, 编造 [建] 调制, 混合	1	12403
concoction	kәn'kɒkʃәn	n. 调制, 调合, 调合物 [医] 加热合剂(药物); 消化	0	14427
concomitant	kәn'kɒmitәnt	a. 相伴的, 伴随的, 共存的\nn. 伴随物	0	14816
concorde	kɔn'kɔ:d	n. 协和式超音速喷射客机	0	0
concourse	'kɒŋkɒ:s	n. 集合, 总汇, 群集	0	19068
concrete	'kɒnkri:t	n. 凝结物, 混凝土\na. 具体的, 实在的, 混凝土的\nv. (使)凝结, 用混凝土浇筑	3	3310
concur	kәn'kә:	vi. 同意, 一致, 同时发生 [法] 同时发生, 并发, 同意	1	9171
concurrent	kәn'kʌrәnt	n. 同时发生的事件\na. 同时发生的, 一致的 [计] 并行的; 并发的; 同时发生的; 共行的	1	12234
concurrently		[计] 并行地	0	15764
concussion	kәn'kʌʃәn	n. 剧烈摇动, 震荡 [医] 震荡	0	12161
condemn	kәn'dem	vt. 判刑, 责备, 谴责 [法] 定罪, 判刑, 宣告有罪	3	4138
condemnation	kɒndem'neiʃәn	n. 非难, 宣告有罪, 非难的理由	0	9852
condemned	kәn'demd	a. 已被定罪的, 定了罪的人用的	1	15018
condensation	.kɒnden'seiʃәn	n. 压缩, 凝缩, 冷凝 [化] 冷凝; 冷凝作用; 缩合; 缩合作用; 凝聚; 凝聚作用; 凝结作用	0	15298
condense	kәn'dens	vt. 使浓缩, 使压缩, 缩短\nvi. 浓缩, 凝结	1	13674
condensed	kәn'denst	a. 浓缩的；扼要的	0	15257
condescending	.kɒndi'sendiŋ	a. 谦逊的, 故意屈尊的, 有优越感的	0	15341
condescension	.kɒndi'senʃәn	n. 屈尊, 傲慢态度	0	19400
condiment	'kɒndimәnt	n. 辛辣调味品 [化] 调味品	0	16952
condition	kәn'diʃәn	n. 情况, 条件\nvt. 使健康, 以...为条件, 决定, 使适应 [计] 条件	5	629
conditional	kәn'diʃәnl	a. 有条件的, 有前提的 [电] 有条件的	1	13947
conditioned	kәn'diʃәnd	a. 有条件的, 习惯于...的	0	20490
conditioner	kәn'diʃәnә	n. 调节器, 土壤团粒结构促进剂 [计] 调节器, 整形器	0	8763
conditioning	kәn'diʃәniŋ	n. 调节, 条件作用, 整修 [计] 调节; 调整	0	6309
condo	kәn'dәu	n. 共同统治, 共管下的政府, 共管, 多层公寓大楼, 由个人占用的一套公寓房间	0	7288
condolence	kәn'dәulәns	n. 哀悼, 吊唁	1	13549
condom	'kɒndәm	n. 避孕套 [医] 阴茎套	2	5212
condominium	.kɒndә'miniәm	n. 共同统治 [经] 财产共有权	1	9899
condone	kәn'dәun	vt. 赦, 宽恕 [法] 宽恕, 不咎, 抵销	1	11201
condor	'kɒndɒ:	n. 神鹰 [电] 一种等幅航行系统	1	16894
conducive	kәn'dju:siv	a. 有益于...的, 有助于...的, 助长的	1	11002
conduct	'kɔndʌkt, -dәkt	n. 行为, 举动, 指导\nvt. 为人, 指挥, 管理, 实施\nvi. 领导, 传导, 指挥	4	1162
conductor	kәn'dʌktә	n. 领导者, 指挥者, 售票员, 向导 [化] 导体	2	5912
conduit	'kɒndit	n. 导管, 水管, 沟渠 [电] 导管	1	12054
cone	kәun	n. 圆锥体, 球果\nvt. 使成锥形	1	5878
confection	kәn'fekʃәn	n. 糖果, 蜜饯 [医] 糖膏(剂)	0	19184
confectioner	kәn'fekʃәnә	n. 糖果制造人, 甜食商 [建] 糖果制造工, 糖果店	0	16315
